Date,Time,WL
2022-12-20,00:05:13,40
2022-12-20,00:05:14,40
2022-12-20,00:05:15,40
2022-12-20,00:05:16,40
2022-12-20,00:05:17,40
2022-12-20,00:05:18,40
2022-12-20,00:05:19,40
2022-12-20,00:05:20,40
2022-12-20,00:05:21,40
2022-12-20,00:05:22,40
2022-12-20,00:05:23,40
2022-12-20,00:05:24,40
2022-12-20,00:05:25,40
2022-12-20,00:05:26,40
2022-12-20,00:05:27,40
2022-12-20,00:05:28,40
2022-12-20,00:05:29,40
2022-12-20,00:05:30,40
2022-12-20,00:05:31,40
2022-12-20,00:05:32,40
2022-12-20,00:05:33,40
2022-12-20,00:05:34,40
2022-12-20,00:05:36,40
2022-12-20,00:05:36,40
2022-12-20,00:05:37,40
2022-12-20,00:05:38,40
2022-12-20,00:05:39,40
2022-12-20,00:05:40,40
2022-12-20,00:05:42,40
2022-12-20,00:05:43,40
2022-12-20,00:05:43,40
2022-12-20,00:05:45,40
2022-12-20,00:05:46,40
2022-12-20,00:05:46,40
2022-12-20,00:05:47,40
2022-12-20,00:05:49,40
2022-12-20,00:05:50,40
2022-12-20,00:05:51,40
2022-12-20,00:05:52,40
2022-12-20,00:05:53,40
2022-12-20,00:05:53,40
2022-12-20,00:05:55,40
2022-12-20,00:05:56,40
2022-12-20,00:05:57,40
2022-12-20,00:05:58,40
2022-12-20,00:05:59,40
2022-12-20,00:06:00,40
2022-12-20,00:06:01,40
2022-12-20,00:06:02,40
2022-12-20,00:06:03,40
2022-12-20,00:06:04,40
2022-12-20,00:06:05,40
2022-12-20,00:06:06,40
2022-12-20,00:06:07,40
2022-12-20,00:06:08,40
2022-12-20,00:06:09,40
2022-12-20,00:06:10,40
2022-12-20,00:06:11,40
2022-12-20,00:06:12,40
2022-12-20,00:06:13,40
2022-12-20,00:06:14,40
2022-12-20,00:06:15,40
2022-12-20,00:06:16,40
2022-12-20,00:06:17,40
2022-12-20,00:06:18,40
2022-12-20,00:06:19,40
2022-12-20,00:06:21,40
2022-12-20,00:06:21,40
2022-12-20,00:06:22,40
2022-12-20,00:06:23,40
2022-12-20,00:06:24,40
2022-12-20,00:06:25,40
2022-12-20,00:06:27,40
2022-12-20,00:06:27,40
2022-12-20,00:06:28,40
2022-12-20,00:06:30,40
2022-12-20,00:06:31,40
2022-12-20,00:06:31,40
2022-12-20,00:06:32,40
2022-12-20,00:06:34,40
2022-12-20,00:06:34,40
2022-12-20,00:06:36,40
2022-12-20,00:06:37,40
2022-12-20,00:06:38,40
2022-12-20,00:06:38,40
2022-12-20,00:06:40,40
2022-12-20,00:06:41,40
2022-12-20,00:06:42,40
2022-12-20,00:06:43,40
2022-12-20,00:06:44,40
2022-12-20,00:06:45,40
2022-12-20,00:06:46,40
2022-12-20,00:06:47,40
2022-12-20,00:06:47,40
2022-12-20,00:06:49,40
2022-12-20,00:06:50,40
2022-12-20,00:06:51,40
2022-12-20,00:06:52,40
2022-12-20,00:06:53,40
2022-12-20,00:06:54,40
2022-12-20,00:06:55,40
2022-12-20,00:06:56,40
2022-12-20,00:06:57,40
2022-12-20,00:06:58,40
2022-12-20,00:06:59,40
2022-12-20,00:07:00,40
2022-12-20,00:07:01,40
2022-12-20,00:07:02,40
2022-12-20,00:07:03,40
2022-12-20,00:07:04,40
2022-12-20,00:07:05,40
2022-12-20,00:07:06,40
2022-12-20,00:07:07,40
2022-12-20,00:07:08,40
2022-12-20,00:07:09,40
2022-12-20,00:07:10,40
2022-12-20,00:07:11,40
2022-12-20,00:07:12,40
2022-12-20,00:07:13,40
2022-12-20,00:07:14,40
2022-12-20,00:07:15,40
2022-12-20,00:07:16,40
2022-12-20,00:07:17,40
2022-12-20,00:07:18,40
2022-12-20,00:07:19,40
2022-12-20,00:07:21,40
2022-12-20,00:07:21,40
2022-12-20,00:07:22,40
2022-12-20,00:07:23,40
2022-12-20,00:07:24,40
2022-12-20,00:07:25,40
2022-12-20,00:07:27,40
2022-12-20,00:07:28,40
2022-12-20,00:07:28,40
2022-12-20,00:07:30,40
2022-12-20,00:07:31,40
2022-12-20,00:07:31,40
2022-12-20,00:07:32,40
2022-12-20,00:07:34,40
2022-12-20,00:07:34,40
2022-12-20,00:07:36,40
2022-12-20,00:07:37,40
2022-12-20,00:07:38,40
2022-12-20,00:07:38,40
2022-12-20,00:07:40,40
2022-12-20,00:07:41,40
2022-12-20,00:07:42,40
2022-12-20,00:07:43,40
2022-12-20,00:07:44,40
2022-12-20,00:07:45,40
2022-12-20,00:07:46,40
2022-12-20,00:07:47,40
2022-12-20,00:07:48,40
2022-12-20,00:07:49,40
2022-12-20,00:07:50,40
2022-12-20,00:07:51,40
2022-12-20,00:07:52,40
2022-12-20,00:07:53,40
2022-12-20,00:07:54,40
2022-12-20,00:07:55,40
2022-12-20,00:07:56,40
2022-12-20,00:07:57,40
2022-12-20,00:07:58,40
2022-12-20,00:07:59,40
2022-12-20,00:08:00,50
2022-12-20,00:08:01,50
2022-12-20,00:08:02,50
2022-12-20,00:08:03,50
2022-12-20,00:08:04,50
2022-12-20,00:08:06,50
2022-12-20,00:08:06,50
2022-12-20,00:08:07,50
2022-12-20,00:08:08,50
2022-12-20,00:08:09,50
2022-12-20,00:08:10,50
2022-12-20,00:08:12,50
2022-12-20,00:08:13,50
2022-12-20,00:08:13,50
2022-12-20,00:08:15,50
2022-12-20,00:08:16,50
2022-12-20,00:08:16,50
2022-12-20,00:08:17,50
2022-12-20,00:08:19,50
2022-12-20,00:08:19,50
2022-12-20,00:08:21,50
2022-12-20,00:08:22,50
2022-12-20,00:08:23,50
2022-12-20,00:08:23,50
2022-12-20,00:08:25,50
2022-12-20,00:08:26,50
2022-12-20,00:08:27,50
2022-12-20,00:08:28,50
2022-12-20,00:08:29,50
2022-12-20,00:08:30,50
2022-12-20,00:08:31,50
2022-12-20,00:08:32,50
2022-12-20,00:08:33,50
2022-12-20,00:08:34,50
2022-12-20,00:08:35,50
2022-12-20,00:08:36,50
2022-12-20,00:08:37,50
2022-12-20,00:08:38,50
2022-12-20,00:08:39,50
2022-12-20,00:08:40,50
2022-12-20,00:08:41,50
2022-12-20,00:08:42,50
2022-12-20,00:08:43,50
2022-12-20,00:08:44,50
2022-12-20,00:08:45,50
2022-12-20,00:08:46,50
2022-12-20,00:08:47,50
2022-12-20,00:08:48,50
2022-12-20,00:08:49,50
2022-12-20,00:08:51,50
2022-12-20,00:08:51,50
2022-12-20,00:08:52,50
2022-12-20,00:08:53,50
2022-12-20,00:08:54,50
2022-12-20,00:08:55,50
2022-12-20,00:08:57,50
2022-12-20,00:08:57,50
2022-12-20,00:08:58,50
2022-12-20,00:09:00,50
2022-12-20,00:09:01,50
2022-12-20,00:09:01,50
2022-12-20,00:09:02,50
2022-12-20,00:09:04,50
2022-12-20,00:09:04,50
2022-12-20,00:09:06,50
2022-12-20,00:09:07,50
2022-12-20,00:09:08,50
2022-12-20,00:09:08,50
2022-12-20,00:09:10,50
2022-12-20,00:09:11,50
2022-12-20,00:09:12,50
2022-12-20,00:09:13,50
2022-12-20,00:09:14,50
2022-12-20,00:09:15,50
2022-12-20,00:09:16,50
2022-12-20,00:09:17,50
2022-12-20,00:09:18,50
2022-12-20,00:09:19,50
2022-12-20,00:09:20,50
2022-12-20,00:09:21,50
2022-12-20,00:09:22,50
2022-12-20,00:09:23,50
2022-12-20,00:09:24,50
2022-12-20,00:09:25,50
2022-12-20,00:09:26,50
2022-12-20,00:09:27,50
2022-12-20,00:09:28,50
2022-12-20,00:09:29,50
2022-12-20,00:09:30,50
2022-12-20,00:09:31,50
2022-12-20,00:09:32,50
2022-12-20,00:09:33,50
2022-12-20,00:09:34,50
2022-12-20,00:09:35,50
2022-12-20,00:09:36,50
2022-12-20,00:09:37,50
2022-12-20,00:09:38,50
2022-12-20,00:09:39,50
2022-12-20,00:09:40,50
2022-12-20,00:09:42,50
2022-12-20,00:09:42,50
2022-12-20,00:09:43,50
2022-12-20,00:09:45,50
2022-12-20,00:09:45,50
2022-12-20,00:09:46,50
2022-12-20,00:09:47,50
2022-12-20,00:09:48,50
2022-12-20,00:09:49,50
2022-12-20,00:09:51,50
2022-12-20,00:09:52,50
2022-12-20,00:09:52,50
2022-12-20,00:09:53,50
2022-12-20,00:09:55,50
2022-12-20,00:09:55,50
2022-12-20,00:09:57,50
2022-12-20,00:09:58,50
2022-12-20,00:09:58,50
2022-12-20,00:10:00,50
2022-12-20,00:10:01,50
2022-12-20,00:10:01,50
2022-12-20,00:10:02,50
2022-12-20,00:10:04,50
2022-12-20,00:10:05,50
2022-12-20,00:10:06,50
2022-12-20,00:10:07,50
2022-12-20,00:10:08,50
2022-12-20,00:10:08,50
2022-12-20,00:10:10,50
2022-12-20,00:10:11,50
2022-12-20,00:10:12,50
2022-12-20,00:10:13,50
2022-12-20,00:10:14,50
2022-12-20,00:10:15,50
2022-12-20,00:10:16,50
2022-12-20,00:10:17,50
2022-12-20,00:10:18,50
2022-12-20,00:10:19,50
2022-12-20,00:10:20,50
2022-12-20,00:10:21,50
2022-12-20,00:10:22,50
2022-12-20,00:10:23,50
2022-12-20,00:10:24,50
2022-12-20,00:10:25,50
2022-12-20,00:10:26,50
2022-12-20,00:10:27,50
2022-12-20,00:10:28,50
2022-12-20,00:10:29,50
2022-12-20,00:10:30,50
2022-12-20,00:10:31,50
2022-12-20,00:10:32,50
2022-12-20,00:10:33,50
2022-12-20,00:10:34,50
2022-12-20,00:10:35,50
2022-12-20,00:10:36,50
2022-12-20,00:10:37,50
2022-12-20,00:10:38,50
2022-12-20,00:10:39,50
2022-12-20,00:10:40,50
2022-12-20,00:10:42,50
2022-12-20,00:10:42,50
2022-12-20,00:10:43,50
2022-12-20,00:10:45,50
2022-12-20,00:10:45,50
2022-12-20,00:10:46,50
2022-12-20,00:10:47,50
2022-12-20,00:10:49,50
2022-12-20,00:10:49,50
2022-12-20,00:10:51,50
2022-12-20,00:10:52,50
2022-12-20,00:10:52,50
2022-12-20,00:10:53,50
2022-12-20,00:10:55,50
2022-12-20,00:10:55,50
2022-12-20,00:10:57,50
2022-12-20,00:10:58,50
2022-12-20,00:10:59,50
2022-12-20,00:11:00,50
2022-12-20,00:11:01,50
2022-12-20,00:11:02,50
2022-12-20,00:11:02,50
2022-12-20,00:11:04,50
2022-12-20,00:11:05,50
2022-12-20,00:11:06,50
2022-12-20,00:11:07,50
2022-12-20,00:11:08,50
2022-12-20,00:11:09,50
2022-12-20,00:11:10,50
2022-12-20,00:11:11,50
2022-12-20,00:11:12,50
2022-12-20,00:11:13,50
2022-12-20,00:11:14,50
2022-12-20,00:11:15,50
2022-12-20,00:11:16,50
2022-12-20,00:11:17,50
2022-12-20,00:11:18,50
2022-12-20,00:11:19,50
2022-12-20,00:11:20,50
2022-12-20,00:11:21,50
2022-12-20,00:11:22,50
2022-12-20,00:11:23,50
2022-12-20,00:11:24,50
2022-12-20,00:11:25,50
2022-12-20,00:11:26,50
2022-12-20,00:11:27,50
2022-12-20,00:11:28,50
2022-12-20,00:11:29,50
2022-12-20,00:11:30,50
2022-12-20,00:11:31,50
2022-12-20,00:11:32,50
2022-12-20,00:11:33,50
2022-12-20,00:11:34,50
2022-12-20,00:11:36,50
2022-12-20,00:11:36,50
2022-12-20,00:11:37,50
2022-12-20,00:11:38,50
2022-12-20,00:11:39,50
2022-12-20,00:11:40,50
2022-12-20,00:11:42,50
2022-12-20,00:11:43,50
2022-12-20,00:11:43,50
2022-12-20,00:11:45,50
2022-12-20,00:11:46,50
2022-12-20,00:11:46,50
2022-12-20,00:11:47,50
2022-12-20,00:11:49,50
2022-12-20,00:11:49,50
2022-12-20,00:11:51,50
2022-12-20,00:11:52,50
2022-12-20,00:11:53,50
2022-12-20,00:11:53,50
2022-12-20,00:11:55,50
2022-12-20,00:11:56,50
2022-12-20,00:11:57,50
2022-12-20,00:11:58,50
2022-12-20,00:11:59,50
2022-12-20,00:12:00,60
2022-12-20,00:12:01,60
2022-12-20,00:12:02,60
2022-12-20,00:12:03,60
2022-12-20,00:12:04,60
2022-12-20,00:12:05,60
2022-12-20,00:12:06,60
2022-12-20,00:12:07,60
2022-12-20,00:12:08,60
2022-12-20,00:12:09,60
2022-12-20,00:12:10,60
2022-12-20,00:12:11,60
2022-12-20,00:12:12,60
2022-12-20,00:12:13,60
2022-12-20,00:12:14,60
2022-12-20,00:12:15,60
2022-12-20,00:12:16,60
2022-12-20,00:12:17,60
2022-12-20,00:12:18,60
2022-12-20,00:12:19,60
2022-12-20,00:12:20,60
2022-12-20,00:12:21,60
2022-12-20,00:12:22,60
2022-12-20,00:12:23,60
2022-12-20,00:12:24,60
2022-12-20,00:12:25,60
2022-12-20,00:12:27,60
2022-12-20,00:12:27,60
2022-12-20,00:12:28,60
2022-12-20,00:12:30,60
2022-12-20,00:12:31,60
2022-12-20,00:12:31,60
2022-12-20,00:12:32,60
2022-12-20,00:12:34,60
2022-12-20,00:12:34,60
2022-12-20,00:12:36,60
2022-12-20,00:12:37,60
2022-12-20,00:12:37,60
2022-12-20,00:12:38,60
2022-12-20,00:12:40,60
2022-12-20,00:12:40,60
2022-12-20,00:12:42,60
2022-12-20,00:12:43,60
2022-12-20,00:12:44,60
2022-12-20,00:12:45,60
2022-12-20,00:12:46,60
2022-12-20,00:12:47,60
2022-12-20,00:12:47,60
2022-12-20,00:12:49,60
2022-12-20,00:12:50,60
2022-12-20,00:12:51,60
2022-12-20,00:12:52,60
2022-12-20,00:12:53,60
2022-12-20,00:12:54,60
2022-12-20,00:12:55,60
2022-12-20,00:12:56,60
2022-12-20,00:12:57,60
2022-12-20,00:12:58,60
2022-12-20,00:12:59,60
2022-12-20,00:13:00,60
2022-12-20,00:13:01,60
2022-12-20,00:13:02,60
2022-12-20,00:13:03,60
2022-12-20,00:13:04,60
2022-12-20,00:13:05,60
2022-12-20,00:13:06,60
2022-12-20,00:13:07,60
2022-12-20,00:13:08,60
2022-12-20,00:13:09,60
2022-12-20,00:13:10,60
2022-12-20,00:13:11,60
2022-12-20,00:13:12,60
2022-12-20,00:13:13,60
2022-12-20,00:13:14,60
2022-12-20,00:13:15,60
2022-12-20,00:13:16,60
2022-12-20,00:13:17,60
2022-12-20,00:13:18,60
2022-12-20,00:13:19,60
2022-12-20,00:13:21,60
2022-12-20,00:13:21,60
2022-12-20,00:13:22,60
2022-12-20,00:13:23,60
2022-12-20,00:13:24,60
2022-12-20,00:13:25,60
2022-12-20,00:13:27,60
2022-12-20,00:13:27,60
2022-12-20,00:13:28,60
2022-12-20,00:13:30,60
2022-12-20,00:13:31,60
2022-12-20,00:13:31,60
2022-12-20,00:13:32,60
2022-12-20,00:13:34,60
2022-12-20,00:13:34,60
2022-12-20,00:13:36,60
2022-12-20,00:13:37,60
2022-12-20,00:13:37,60
2022-12-20,00:13:38,60
2022-12-20,00:13:40,60
2022-12-20,00:13:41,60
2022-12-20,00:13:42,60
2022-12-20,00:13:43,60
2022-12-20,00:13:44,60
2022-12-20,00:13:45,60
2022-12-20,00:13:46,60
2022-12-20,00:13:47,60
2022-12-20,00:13:48,60
2022-12-20,00:13:49,60
2022-12-20,00:13:50,60
2022-12-20,00:13:51,60
2022-12-20,00:13:52,60
2022-12-20,00:13:53,60
2022-12-20,00:13:54,60
2022-12-20,00:13:55,60
2022-12-20,00:13:56,60
2022-12-20,00:13:57,60
2022-12-20,00:13:58,60
2022-12-20,00:13:59,60
2022-12-20,00:14:00,60
2022-12-20,00:14:01,60
2022-12-20,00:14:02,60
2022-12-20,00:14:03,60
2022-12-20,00:14:04,60
2022-12-20,00:14:05,60
2022-12-20,00:14:06,60
2022-12-20,00:14:07,60
2022-12-20,00:14:08,60
2022-12-20,00:14:09,60
2022-12-20,00:14:10,60
2022-12-20,00:14:12,60
2022-12-20,00:14:12,60
2022-12-20,00:14:13,60
2022-12-20,00:14:15,60
2022-12-20,00:14:15,60
2022-12-20,00:14:16,60
2022-12-20,00:14:17,60
2022-12-20,00:14:19,60
2022-12-20,00:14:19,60
2022-12-20,00:14:21,60
2022-12-20,00:14:22,60
2022-12-20,00:14:22,60
2022-12-20,00:14:23,60
2022-12-20,00:14:25,60
2022-12-20,00:14:25,60
2022-12-20,00:14:27,60
2022-12-20,00:14:28,60
2022-12-20,00:14:29,60
2022-12-20,00:14:30,60
2022-12-20,00:14:31,60
2022-12-20,00:14:32,60
2022-12-20,00:14:32,60
2022-12-20,00:14:34,60
2022-12-20,00:14:35,60
2022-12-20,00:14:36,60
2022-12-20,00:14:37,60
2022-12-20,00:14:38,60
2022-12-20,00:14:39,60
2022-12-20,00:14:40,60
2022-12-20,00:14:41,60
2022-12-20,00:14:42,60
2022-12-20,00:14:43,60
2022-12-20,00:14:44,60
2022-12-20,00:14:45,60
2022-12-20,00:14:46,60
2022-12-20,00:14:47,60
2022-12-20,00:14:48,60
2022-12-20,00:14:49,60
2022-12-20,00:14:50,60
2022-12-20,00:14:51,60
2022-12-20,00:14:52,60
2022-12-20,00:14:53,60
2022-12-20,00:14:54,60
2022-12-20,00:14:55,60
2022-12-20,00:14:57,60
2022-12-20,00:14:57,60
2022-12-20,00:14:58,60
2022-12-20,00:15:00,60
2022-12-20,00:15:00,60
2022-12-20,00:15:01,60
2022-12-20,00:15:02,60
2022-12-20,00:15:03,60
2022-12-20,00:15:04,60
2022-12-20,00:15:06,60
2022-12-20,00:15:07,60
2022-12-20,00:15:07,60
2022-12-20,00:15:08,60
2022-12-20,00:15:10,60
2022-12-20,00:15:10,60
2022-12-20,00:15:12,60
2022-12-20,00:15:13,60
2022-12-20,00:15:13,60
2022-12-20,00:15:15,60
2022-12-20,00:15:16,60
2022-12-20,00:15:17,60
2022-12-20,00:15:17,60
2022-12-20,00:15:19,60
2022-12-20,00:15:20,60
2022-12-20,00:15:21,60
2022-12-20,00:15:22,60
2022-12-20,00:15:23,60
2022-12-20,00:15:23,60
2022-12-20,00:15:25,60
2022-12-20,00:15:26,60
2022-12-20,00:15:27,60
2022-12-20,00:15:28,60
2022-12-20,00:15:29,60
2022-12-20,00:15:30,60
2022-12-20,00:15:31,60
2022-12-20,00:15:32,60
2022-12-20,00:15:33,60
2022-12-20,00:15:34,60
2022-12-20,00:15:35,60
2022-12-20,00:15:36,60
2022-12-20,00:15:37,60
2022-12-20,00:15:38,60
2022-12-20,00:15:39,60
2022-12-20,00:15:40,60
2022-12-20,00:15:41,60
2022-12-20,00:15:42,60
2022-12-20,00:15:43,60
2022-12-20,00:15:44,60
2022-12-20,00:15:45,60
2022-12-20,00:15:46,60
2022-12-20,00:15:47,60
2022-12-20,00:15:48,60
